49851,7065517,1,66,3,NA,"",2,4,2387893.33333333,2
49852,7065518,2,68,4,NA,"750_01",3,4,1868338.16666667,4
49853,7065519,2,44,3,NA,"",2,3,666666.666666667,2
49854,7065520,1,61,6,1,"",2,4,1131000,4
49855,7065521,2,45,4,NA,"650_01",2,3,599166.666666667,2
49856,7065522,1,66,6,1,"",2,5,8e+05,3
49857,7065525,2,55,2,1,"",1,4,925075,2
49858,7065526,2,57,4,NA,"",1,5,1325882.5,3
49859,7065527,1,69,6,1,"",2,5,2286000,3
49860,7065528,2,23,5,NA,"500_02",0,4,1030000,3
49861,7065529,2,35,2,1,"",2,4,1615000,2
49862,7065530,2,46,2,2,"",2,3,409000,3
49863,7065531,2,54,3,NA,"",1,2,1058333.33333333,2
49864,7065532,2,47,1,1,"",2,4,1357000,2
49865,7065533,1,21,2,1,"",0,2,955000,1
49866,7065534,1,44,6,1,"",1,3,1e+06,3
49867,7065535,1,32,2,1,"",2,4,661666.666666667,2
49868,7065536,2,82,5,NA,"",1,2,2665103.5,1
49869,7065537,2,60,6,2,"",0,1,333333.333333333,1
49870,7065538,2,85,5,NA,"",0,1,460000,1
49871,7065539,2,47,6,1,"",1,3,2e+05,2
49872,7065540,2,64,3,NA,"",0,1,1300000,1
49873,7065541,2,73,2,1,"",1,6,1373733.33333333,4
49874,7065542,1,53,6,1,"",1,4,1815575.33333333,3
49875,7065543,2,35,2,1,"",2,4,1422500,2
49876,7065544,2,58,5,NA,"",1,3,1142500,2
49877,7065545,1,42,6,1,"500_01",1,3,850000,2
49878,7065548,1,55,6,1,"",0,2,5300000,1
49879,7065549,2,46,3,NA,"",1,4,280000,2
49880,7065550,2,65,3,NA,"",2,3,2253369.08333333,3
49881,7065551,2,45,5,NA,"291_01",1,2,1919333.33333333,2
49882,7065552,2,59,3,NA,"",2,6,1809500,3
49883,7065553,1,31,2,1,"290_01",1,3,1950000,1
49884,7065554,2,56,4,NA,"290_01",0,1,1700000,3
49885,7065555,1,32,2,1,"292_01",2,4,3502500,2
49886,7065556,2,39,4,NA,"",1,2,2900000,1
49887,7065557,1,47,2,1,"500_01",0,4,1197000,1
49888,7065559,2,36,5,NA,"",0,1,1500000,2
49889,7065560,1,56,6,1,"",0,2,2383333.33333333,1
49890,7065561,2,72,3,NA,"",0,2,1175000,2
49891,7065562,1,44,2,1,"500_01",1,3,2790000,2
49892,7065563,2,35,5,NA,"",2,3,890000,2
49893,7065564,1,52,3,NA,"",1,2,810900,2
49894,7065566,1,31,2,1,"290_01",1,3,3550000,2
49895,7065567,2,54,4,NA,"290_01",2,4,2493000,3
49896,7065571,2,38,5,NA,"500_01",1,2,3500000,2
49897,7065582,1,31,2,1,"",1,3,264166.666666667,2
49898,7065583,1,64,4,NA,"",0,1,233333.333333333,1
49899,7065584,1,65,2,1,"",0,2,220000,1
49900,7065585,2,21,2,2,"",0,1,250000,1
49901,7065586,1,28,2,1,"",2,4,314166.666666667,2
49902,7065587,2,68,4,NA,"",2,4,244333.333333333,2
49903,7065588,2,57,3,NA,"",0,2,241666.666666667,2
49904,7065590,2,68,3,NA,"",0,1,85000,1
49905,7065591,2,63,4,NA,"",0,1,101666.666666667,1
49906,7065592,1,40,2,1,"",2,4,312500,2
49907,7065593,1,61,2,1,"",2,5,11143742,4
49908,7065594,1,76,6,1,"999_01",0,2,990000,2
49909,7065595,2,28,5,NA,"999_01",0,1,466666.666666667,1
49910,7065596,1,44,4,NA,"",0,1,1400000,1
49911,7065597,1,59,2,1,"500_01",1,3,406333.333333333,2
49912,7065598,1,47,2,1,"500_01",0,2,2125000,1
49913,7065599,1,32,2,1,"500_03",2,4,1576000,1
49914,7065600,1,25,5,NA,"",0,1,1700000,1
49915,7065601,2,26,2,1,"500_01",2,4,316500,2
49916,7065602,1,49,2,1,"500_01",1,3,2290166.66666667,1
49917,7065603,2,19,4,NA,"500_01",1,2,6e+05,1
49918,7065604,1,26,2,1,"500_01",1,3,3223211,2
49919,7065605,2,31,4,NA,"",0,1,1350000,1
49920,7065606,2,32,2,2,"500_01",2,3,1808166.66666667,2
49921,7065607,2,27,5,NA,"",0,1,1300000,1
49922,7065608,1,40,5,NA,"500_01",0,1,1450000,1
49923,7065609,2,30,5,NA,"500_01",1,2,541500,2
49924,7065610,1,56,2,1,"500_01",3,5,2481166.66666667,2
49925,7065611,2,32,6,1,"",1,3,1198242,2
49926,7065612,2,60,4,NA,"500_01",1,2,3480000,2
49927,7065613,2,41,6,2,"500_01",0,1,275000,1
49928,7065614,1,27,5,NA,"500_01",0,1,3e+06,1
49929,7065616,2,30,2,1,"",0,2,5316666.66666667,1
49930,7065617,1,31,2,1,"500_01",0,2,4800000,1
49931,7065618,2,22,2,1,"500_01",0,2,2921666.66666667,1
49932,7065619,1,45,6,1,"500_01",0,2,550000,1
49933,7065620,2,54,4,NA,"500_03",0,3,12177166.6666667,3
49934,7065621,1,19,5,NA,"500_01",0,1,580000,1
49935,7065622,2,37,6,2,"",2,3,5388333.33333333,2
49936,7065623,1,30,6,1,"",1,3,1700000,2
49937,7065624,1,43,2,1,"",1,3,2427666.66666667,2
49938,7065625,1,69,6,1,"",0,3,1825000,2
49939,7065630,1,65,6,1,"",0,2,970000,1
49940,7065631,2,21,2,1,"",1,4,1790000,3
49941,7065632,1,57,6,1,"",4,7,2920484,3
49942,7065633,1,30,5,NA,"",0,2,960000,1
49943,7065634,1,70,2,1,"",0,2,375000,1
49944,7065635,2,41,5,NA,"",2,3,165000,1
49945,7065636,1,47,6,1,"500_02",2,5,444000,3
49946,7065637,1,47,1,1,"",1,4,1263242,3
49947,7065638,2,35,5,NA,"",1,2,207000,1
49948,7065639,2,46,5,NA,"",0,1,6e+05,1
49949,7065640,1,74,5,NA,"291_01",0,2,3e+05,2
49950,7065641,1,72,4,NA,"",0,1,5e+05,1
49951,7065642,2,48,5,NA,"",0,1,510000,1
49952,7065643,1,26,2,1,"",1,3,955000,1
49953,7065644,1,63,2,1,"",1,3,929166.666666667,2
49954,7065645,1,41,2,1,"",1,3,1481242,2
49955,7065646,2,45,4,NA,"",1,2,755000,2
49956,7065648,1,25,5,NA,"",0,1,0,1
49957,7065649,1,36,2,1,"",2,4,658666.666666667,2
49958,7065650,1,36,2,1,"",1,3,440000,2
49959,7065651,2,62,5,NA,"",1,2,1e+06,2
49960,7065652,1,53,4,NA,"",0,1,2e+05,1
49961,7065653,1,27,1,1,"",1,3,870000,1
49962,7065654,1,40,2,1,"",3,5,2531242,1
49963,7065658,1,55,2,1,"",0,2,120000,1
49964,7065659,1,35,2,1,"",2,4,2831242,2
49965,7065662,1,53,2,1,"",4,8,6281788.66666667,4
49966,7065663,2,71,3,NA,"",1,3,2749453,2
49967,7065664,2,63,6,1,"",1,3,5800000,3
49968,7065665,2,48,4,NA,"",3,5,2197500,4
49969,7065666,2,64,6,1,"",1,4,6509602,4
49970,7065667,1,26,1,1,"",0,2,9e+05,1
49971,7065668,2,26,5,NA,"",0,1,677211,1
49972,7065669,1,82,4,NA,"",0,1,846345.5,1
49973,7065670,2,56,3,NA,"",1,3,3098250.66666667,2
49974,7065671,1,60,2,1,"",3,7,1999542,3
49975,7065672,2,61,2,1,"",1,3,869453,2
49976,7065673,2,52,4,NA,"",2,3,2501250,2
49977,7065674,2,65,3,NA,"",1,2,6425000,1
49978,7065675,1,56,4,NA,"",0,1,8e+05,1
49979,7065676,2,27,6,1,"",0,2,7750000,1
49980,7065677,2,80,3,NA,"",1,3,5972166.66666667,3
49981,7065679,1,39,2,1,"",1,3,2896633.33333333,2
49982,7065680,1,58,6,1,"",0,2,1038300,2
49983,7065681,2,47,4,NA,"",2,3,1255800,3
49984,7065682,2,49,4,NA,"",1,3,1369542,2
49985,7065683,2,59,4,NA,"",3,4,2945555.33333333,3
49986,7065684,1,50,6,1,"",2,4,3840866,3
49987,7065685,2,43,4,NA,"",1,2,1e+05,1
49988,7065686,2,38,2,1,"",0,2,1850906,1
49989,7065687,2,37,4,NA,"",2,3,1105286.33333333,2
49990,7065688,2,68,4,NA,"",1,5,2055000,2
49991,7065689,2,68,6,1,"",0,2,187500,1
49992,7065690,2,63,3,NA,"",1,9,733333.333333333,3
49993,7065691,2,54,5,NA,"",0,3,8e+05,3
49994,7065692,2,62,4,NA,"",1,2,1414575.33333333,2
49995,7065693,1,30,2,1,"",1,3,943222,2
49996,7065694,1,37,2,1,"",1,3,967800,2
49997,7065695,1,57,6,1,"",1,3,1344453,2
49998,7065696,1,42,6,1,"",2,4,1909800,3
49999,7065699,2,40,4,NA,"",2,3,1233786.33333333,3
50000,7065700,2,61,4,NA,"",0,1,4e+05,1
50001,7065701,2,50,6,2,"",2,3,2083666.66666667,2
50002,7065702,1,64,6,1,"",1,3,3960800,2
50003,7065703,1,55,2,1,"",0,2,1342889.83333333,1
50004,7065704,1,55,4,NA,"",2,4,3390433.33333333,4
50005,7065705,1,60,2,1,"",1,3,350000,2
50006,7065706,1,47,2,1,"",0,2,3018505.33333333,1
50007,7065707,1,55,6,1,"",1,3,2250000,2
50008,7065708,1,43,5,NA,"",0,1,8e+06,1
50009,7065709,2,45,4,NA,"",0,1,1003055.33333333,1
50010,7065710,1,44,4,NA,"",0,1,1090833.33333333,1
50011,7065711,2,30,5,NA,"",0,1,6200000,1
50012,7065712,2,42,6,1,"",1,3,3588634,2
50013,7065713,1,36,4,NA,"",0,1,1384000,1
50014,7065714,1,50,2,1,"",1,3,2374481,2
50015,7065715,1,36,2,1,"",1,4,9636333.33333333,3
50016,7065717,1,60,2,1,"",0,2,450000,1
50017,7065718,1,29,2,1,"",2,4,981242,2
50018,7065719,1,32,2,1,"",3,5,1231742,4
50019,7065721,1,28,1,1,"",1,3,1011757.33333333,1
50020,7065722,1,28,5,NA,"",0,3,960000,2
50021,7065723,1,43,2,1,"",2,4,1870000,3
50022,7065724,1,23,2,1,"",1,5,450000,2
50023,7065725,2,67,5,NA,"",0,1,332500,1
50024,7065726,1,34,2,1,"",2,4,734666.666666667,1
50025,7065727,1,51,2,1,"",2,4,735000,2
50026,7065728,1,59,2,1,"",2,5,1743742,3
50027,7065729,1,28,2,1,"",2,4,743500,2
50028,7065730,2,35,5,NA,"",1,3,1397908.66666667,3
50029,7065731,2,82,3,NA,"",3,4,2225000,4
50030,7065732,2,70,6,1,"",0,3,1011242,2
50031,7065733,1,61,4,NA,"",0,1,510000,1
50032,7065734,1,57,6,1,"",1,3,994757.333333333,2
50033,7065735,2,40,2,1,"",0,2,1600000,1
50034,7065736,1,57,6,1,"",1,3,1651242,2
50035,7065737,2,58,5,NA,"",0,2,766666.666666667,3
50036,7065738,1,45,6,1,"",2,4,964166.666666667,2
50037,7065739,1,79,6,1,"",1,7,1113333.33333333,1
50038,7065740,1,48,6,1,"",2,4,1005000,2
50039,7065741,1,53,2,1,"",1,3,1400000,2
50040,7065742,2,29,4,NA,"",1,2,8e+05,2
50041,7065743,1,47,6,1,"",2,4,1477875.33333333,3
50042,7065744,2,56,5,NA,"",0,1,1834545.5,1
50043,7065745,2,63,4,NA,"",0,1,6e+05,1
50044,7065746,1,37,6,1,"",2,4,31650000,3
50045,7065747,2,49,3,NA,"",1,3,4801666.66666667,3
50046,7065748,1,63,6,1,"",2,4,4613012.16666667,3
50047,7065749,1,42,6,1,"",2,5,5939166.66666667,3
50048,7065750,1,79,6,1,"",1,3,1534475.5,2
50049,7065751,1,75,4,NA,"",1,2,875000,2
50050,7065752,2,80,3,NA,"",1,3,2660742,3
50051,7065753,1,44,2,1,"",3,5,2541466.66666667,1
50052,7065754,1,50,2,1,"",2,4,930000,2
50053,7065755,1,40,2,1,"",2,7,780000,2
50054,7065756,2,38,2,1,"",2,4,1500000,2
50055,7065757,2,27,1,1,"",2,4,867500,1
50056,7065758,2,26,5,NA,"",0,1,1250000,1
50057,7065759,1,49,1,1,"",1,3,417500,1
50058,7065760,2,57,4,NA,"",1,4,920000,3
50059,7065761,1,27,1,1,"",0,2,1500000,1
50060,7065762,1,33,2,1,"",1,4,1385000,1
50061,7065763,1,28,5,NA,"",0,1,1120000,1
50062,7065764,2,26,5,NA,"",0,2,1892500,2
50063,7065765,1,64,5,NA,"",0,1,850000,1
50064,7065766,2,72,4,NA,"",0,1,1516666.66666667,1
50065,7065767,2,34,6,2,"",2,3,2575000,2
50066,7065768,1,35,2,1,"",0,3,1300000,2
50067,7065769,1,54,2,1,"",1,3,2787500,2
50068,7065770,1,50,2,1,"",1,3,2482000,2
50069,7065771,2,45,4,NA,"",0,1,1100000,1
50070,7065772,2,30,5,NA,"",0,3,2013400,2
50071,7065773,2,36,4,NA,"",3,4,4966666.66666667,3
50072,7065775,2,53,4,NA,"",1,3,3092200,3
50073,7065776,1,66,2,1,"",0,2,4497166.66666667,1
50074,7065777,1,64,2,1,"",2,4,1045000,3
50075,7065778,2,23,4,NA,"",0,5,1700000,2
50076,7065779,1,55,4,NA,"",0,1,8e+05,1
50077,7065780,1,65,4,NA,"",0,1,350000,1
50078,7065781,1,48,4,NA,"",1,3,1500000,1
50079,7065782,2,56,4,NA,"",4,6,760000,2
50080,7065783,1,49,5,NA,"",0,1,450000,1
50081,7065784,1,77,6,1,"",2,9,4295314,4
50082,7065785,1,46,4,NA,"",0,1,6e+05,1
50083,7065786,1,34,2,1,"",0,2,4500000,1
50084,7065787,1,90,6,1,"",0,2,1746345.5,1
50085,7065788,2,51,4,NA,"",5,8,2796406,4
50086,7065789,2,56,6,1,"",1,3,3920344.33333333,2
50087,7065790,1,49,2,1,"",1,3,1858253,2
50088,7065791,2,48,4,NA,"",1,2,3316666.66666667,2
50089,7065792,2,61,3,NA,"",0,1,9e+05,1
50090,7065793,1,47,2,1,"",2,4,5222558,3
50091,7065794,2,42,4,NA,"",2,3,3756800,3
50092,7065795,1,64,4,NA,"",0,1,6e+05,1
50093,7065796,1,56,6,1,"",1,3,8200000,2
50094,7065797,2,52,5,NA,"",0,2,6991666.66666667,2
50095,7065798,1,61,4,NA,"",1,2,6e+05,2
50096,7065799,1,52,2,1,"",0,2,2129750,1
50097,7065800,2,66,3,NA,"",2,3,2123000,2
50098,7065801,1,72,4,NA,"",0,1,2847166.66666667,1
50099,7065802,2,78,3,NA,"",1,3,3300000,3
50100,7065803,2,58,4,NA,"",0,1,5e+05,1
50101,7065804,2,69,3,NA,"",0,2,1892500,3
50102,7065805,2,22,4,NA,"",2,3,810833.333333333,2
50103,7065806,2,34,5,NA,"",1,2,725000,2
50104,7065807,1,25,5,NA,"",0,1,5e+05,1
50105,7065808,2,98,3,NA,"",1,3,1525000,2
50106,7065809,2,68,4,NA,"",1,2,1433000,2
50107,7065810,1,42,6,1,"",2,4,3259166.66666667,3
50108,7065811,2,82,3,NA,"",1,2,2796345.5,2
50109,7065812,2,39,4,NA,"",2,3,5e+05,3
50110,7065813,1,60,2,1,"",0,2,2430000,1
50111,7065814,1,31,4,NA,"",1,2,8e+05,2
50112,7065815,2,54,4,NA,"",1,2,1645000,2
50113,7065817,2,47,4,NA,"",1,2,1250000,2
50114,7065818,1,67,4,NA,"",0,1,1e+06,1
50115,7065819,1,54,6,1,"",1,3,2408333.33333333,2
50116,7065820,1,60,2,1,"750_01",1,3,2088912,2
50117,7065821,1,32,2,1,"",1,3,978775.333333333,2
50118,7065822,1,69,6,1,"",0,2,1762492,1
50119,7065823,1,34,6,1,"",2,4,1456700,2
50120,7065824,1,50,2,1,"",1,3,1230000,2
50121,7065825,1,55,6,1,"",1,3,2650000,3
50122,7065826,1,72,6,1,"",0,2,550000,1
50123,7065827,1,59,2,1,"",1,3,2481500,2
50124,7065828,2,56,4,NA,"",0,1,3e+06,1
50125,7065829,2,41,3,NA,"",1,2,2681242,2
50126,7065830,2,27,4,NA,"",0,1,1933600,1
50127,7065832,2,58,4,NA,"",1,3,1287453,2
50128,7065833,1,44,2,1,"",3,5,2107500,3
50129,7065834,2,56,4,NA,"",1,2,1300266.66666667,2
50130,7065836,1,80,6,1,"",1,3,2198333.33333333,3
50131,7065837,2,39,5,NA,"",0,2,8e+05,2
50132,7065838,1,27,5,NA,"",0,4,2509642,3
50133,7065839,1,61,6,1,"",2,4,1008333.33333333,3
50134,7065840,1,70,4,NA,"",0,3,878333.333333333,3
50135,7065841,2,60,3,NA,"",0,2,530000,1
50136,7065842,2,59,4,NA,"",0,3,1430833.33333333,2
50137,7065843,2,35,5,NA,"",0,2,2468333.33333333,1
50138,7065844,1,68,4,NA,"",0,1,843995,1
50139,7065845,2,19,1,2,"",1,2,4e+05,1
50140,7065846,1,40,6,1,"",1,3,4200000,2
50141,7065847,1,54,5,NA,"",0,1,1219706,1
50142,7065848,2,84,3,NA,"",1,3,991666.666666667,3
50143,7065849,1,55,6,1,"",1,3,1820000,2
50144,7065850,2,32,2,2,"",2,3,6648750,2
50145,7065852,2,53,4,NA,"",1,2,1533333.33333333,2
50146,7065853,2,52,2,1,"",3,5,975000,4
50147,7065854,1,51,4,NA,"",0,1,275000,1
50148,7065855,2,32,4,NA,"",3,4,1325000,3
50149,7065856,2,51,4,NA,"",1,2,1381245,2
50150,7065859,1,49,4,NA,"",0,1,790000,1
50151,7065860,1,36,5,NA,"",0,1,4e+05,1
50152,7065862,1,59,6,1,"",0,4,1935586.66666667,2
50153,7065863,2,25,2,2,"",2,3,775500,2
50154,7065864,1,78,4,NA,"",0,1,765000,1
50155,7065865,1,73,2,1,"",0,2,525000,1
50156,7065866,1,62,2,1,"",1,3,1560000,3
50157,7065867,1,26,5,NA,"",0,4,2713451,3
50158,7065868,1,38,2,1,"",1,4,1e+06,3
50159,7065870,1,34,4,NA,"",0,1,945000,1
50160,7065871,2,84,3,NA,"",1,2,413333.333333333,3
50161,7065872,2,52,3,NA,"",2,3,1983333.33333333,3
50162,7065873,1,34,2,1,"",2,6,1330000,2
50163,7065875,1,21,2,1,"",1,3,1300000,2
50164,7065876,2,53,3,NA,"",0,2,1581200,2
50165,7065877,1,23,2,1,"",0,2,1853500,1
50166,7065878,1,49,2,1,"",3,6,1680000,3
50167,7065879,1,46,6,1,"",1,3,1060000,2
50168,7065880,2,44,4,NA,"",2,4,1758666.66666667,2
50169,7065883,1,55,6,1,"",2,4,4671933.33333333,3
50170,7065884,1,27,2,1,"",1,3,1162206,1
50171,7065885,2,85,3,NA,"",1,8,2107500,3
50172,7065887,1,80,2,1,"",3,5,1835500,3
50173,7065888,1,66,2,1,"",0,2,1110000,1
50174,7065889,2,56,3,NA,"",0,2,360000,2
50175,7065890,1,52,2,1,"",1,3,993742,2
50176,7065891,1,63,3,NA,"",1,2,1354750,2
50177,7065892,1,47,4,NA,"",0,1,0,1
50178,7065893,1,48,2,1,"",0,2,1208333.33333333,2
50179,7065894,1,58,6,1,"",1,3,1180000,2
50180,7065895,1,69,4,NA,"",0,1,4e+05,1
50181,7065896,2,68,3,NA,"",0,3,1003333.33333333,2
50182,7065897,1,78,6,1,"",0,2,660000,1
50183,7065898,1,70,2,1,"",0,2,888333.333333333,1
50184,7065899,1,53,6,1,"",0,2,968671.333333333,1
50185,7065901,1,51,5,NA,"",0,1,7e+05,1
50186,7065902,1,54,4,NA,"",0,1,1065000,1
50187,7065903,2,81,3,NA,"",1,2,535000,2
50188,7065904,1,70,4,NA,"",0,1,710000,1
50189,7065905,1,36,1,1,"",0,2,820000,1
50190,7065906,1,67,6,1,"",0,2,427400,1
50191,7065907,1,31,6,1,"",2,5,6170000,4
50192,7065908,1,64,4,NA,"",0,1,920000,1
50193,7065909,1,39,4,NA,"",0,1,8e+05,1
50194,7065910,1,66,6,1,"",0,2,237500,1
50195,7065912,1,56,4,NA,"",0,1,981242,1
50196,7065913,1,18,2,1,"",0,2,1200000,1
50197,7065914,1,58,2,1,"",0,2,1429166.66666667,2
50198,7065915,1,42,2,1,"",3,5,1342000,2
50199,7065916,1,58,4,NA,"",0,1,982838,1
50200,7065917,1,34,5,NA,"",0,1,3684166.66666667,1
50201,7065918,1,68,6,1,"",1,3,902500,2
50202,7065919,1,51,4,NA,"",0,1,90000,1
50203,7065920,2,60,4,NA,"",0,1,433333.333333333,1
50204,7065925,1,52,2,1,"",2,4,3373000,3
50205,7065926,2,50,6,1,"",0,3,8333333.33333333,3
50206,7065927,1,36,4,NA,"",0,2,1841239.33333333,2
50207,7065928,1,38,2,1,"",2,4,1216786.33333333,3
50208,7065929,1,53,2,1,"",1,3,1741119.66666667,3
50209,7065930,1,49,5,NA,"",0,1,1406666.66666667,1
50210,7065931,1,53,6,1,"",0,2,1040000,1
50211,7065932,1,50,2,1,"",0,2,920000,1
50212,7065933,1,75,4,NA,"",0,1,1031242,1
50213,7065934,1,79,6,1,"",0,2,1160000,2
50214,7065935,1,51,2,1,"",1,4,1095833.33333333,4
50215,7065937,1,52,2,1,"",1,3,963333.333333333,3
50216,7065939,1,72,4,NA,"",0,1,980000,1
50217,7065940,2,62,6,1,"",1,6,2671195,4
50218,7065941,1,39,2,1,"",3,5,1127500,2
50219,7065942,2,81,4,NA,"",1,3,408333.333333333,3
50220,7065943,2,64,4,NA,"",1,2,8e+05,2
50221,7065944,1,24,2,1,"",2,4,509000,3
50222,7065945,2,31,4,NA,"",1,2,1027453,2
50223,7065946,2,68,4,NA,"",1,3,308333.333333333,2
50224,7065947,1,51,2,1,"",0,2,480000,1
50225,7065948,2,36,3,NA,"",3,4,427916.666666667,2
50226,7065949,1,49,4,NA,"",0,1,2e+05,1
50227,7065950,1,80,6,1,"",0,2,2550000,1
50228,7065951,1,44,2,1,"",0,3,790000,2
50229,7065952,1,33,2,1,"",0,2,190000,1
50230,7065953,1,64,6,1,"",2,4,331666.666666667,2
50231,7065954,2,47,6,2,"",0,1,1350000,1
50232,7065955,2,45,4,NA,"",2,4,2511877.66666667,3
50233,7065956,1,71,4,NA,"",2,3,787500,1
50234,7065957,2,58,4,NA,"",0,1,233333.333333333,1
50235,7065958,1,51,3,NA,"",0,1,433333.333333333,1
50236,7065959,2,38,2,2,"",2,5,801500,3
50237,7065960,1,38,2,1,"",0,2,1100000,2
50238,7065961,1,51,6,1,"",3,5,1418333.33333333,3
50239,7065962,2,96,3,NA,"",2,3,1996666.66666667,2
50240,7065963,2,46,2,1,"",1,4,1502000,2
50241,7065964,2,40,4,NA,"",0,2,536666.666666667,2
50242,7065965,2,65,6,2,"",4,5,2714333.33333333,4
50243,7065966,1,42,2,1,"",1,4,878000,2
50244,7065967,1,56,6,1,"",0,2,1230000,1
50245,7065968,1,20,2,1,"",0,2,1115000,1
50246,7065969,1,30,2,1,"",2,4,760000,2
50247,7065970,1,61,4,NA,"",0,1,530000,1
50248,7065971,2,73,3,NA,"",0,3,980000,2
50249,7065972,2,61,5,NA,"",1,3,325000,2
50250,7065973,1,57,6,1,"750_01",1,3,1228833.33333333,2
50251,7065974,1,71,6,1,"",1,3,2231953,1
50252,7065975,2,54,4,NA,"",0,1,780000,1
50253,7065976,1,69,4,NA,"",0,1,9e+05,1
50254,7065977,1,56,5,NA,"",0,1,850000,1
50255,7065978,2,45,4,NA,"",0,1,4e+05,1
50256,7065979,1,57,6,1,"",1,3,450000,2
50257,7065981,1,52,6,1,"",2,5,2600000,3
50258,7065982,1,80,6,1,"",1,6,1103333.33333333,2
50259,7065983,1,41,2,1,"",3,5,1733333.33333333,4
50260,7065984,2,52,3,NA,"",1,2,755000,1
50261,7065985,2,74,3,NA,"",0,1,705000,1
50262,7065986,2,61,4,NA,"",1,2,811200,2
50263,7065987,2,46,3,NA,"",1,3,1272500,3
50264,7065988,2,71,2,1,"",1,3,915000,3
50265,7065989,2,55,4,NA,"",1,7,1717000,3
50266,7065990,1,58,6,1,"",2,4,985000,2
50267,7065991,1,65,2,1,"",0,4,593333.333333333,2
50268,7065992,2,62,4,NA,"",1,3,1510166.66666667,2
50269,7065993,2,49,2,1,"",1,7,3325000,5
50270,7065994,1,26,1,1,"",2,4,295000,2
50271,7065995,1,36,2,1,"",3,5,861500,2
50272,7065996,2,27,5,NA,"",0,3,1100000,2
50273,7065997,1,57,3,NA,"",1,2,6e+05,2
50274,7065998,1,70,6,1,"",1,3,5996666.66666667,2
50275,7065999,1,38,6,1,"",3,5,7327083.33333333,3
50276,7066000,2,60,2,1,"",1,4,1742000,2
50277,7066001,2,68,5,NA,"",0,2,825000,2
50278,7066002,2,41,4,NA,"",1,3,5117000,3
50279,7066003,2,70,4,NA,"",1,2,1600000,2
50280,7066005,1,27,6,1,"",1,3,1709083.33333333,2
50281,7066006,2,41,6,1,"",2,4,2199767.5,3
50282,7066007,1,25,2,1,"",0,2,2052166.66666667,1
50283,7066008,1,72,6,1,"",0,3,2108333.33333333,2
50284,7066009,1,81,6,1,"",1,4,845000,1
50285,7066010,2,66,4,NA,"",0,2,1116666.66666667,2
50286,7066011,2,53,2,1,"",1,5,2037500,2
50287,7066012,1,64,2,1,"999_01",2,4,2863250,3
50288,7066013,1,53,6,1,"",2,5,2382964,4
50289,7066014,1,63,2,1,"",1,3,1330000,2
50290,7066015,1,69,6,1,"",0,2,9e+05,2
50291,7066016,2,36,5,NA,"",0,1,1354000,1
50292,7066017,1,41,2,1,"",2,4,1083742,2
50293,7066018,1,59,2,1,"",1,5,3049666.66666667,5
50294,7066019,2,69,5,NA,"",0,1,6e+05,1
50295,7066020,2,29,5,NA,"",2,3,5883333.33333333,2
50296,7066021,1,73,5,NA,"",0,1,512500,2
50297,7066022,1,26,1,1,"",1,3,758333.333333333,1
50298,7066023,1,32,2,1,"",2,4,985000,2
50299,7066024,2,48,1,1,"",1,3,1831242,2
50300,7066025,1,51,2,1,"",1,3,1500000,2
50301,7066026,2,70,3,NA,"",0,1,1781242,1
50302,7066027,2,30,5,NA,"",1,2,3300000,2
50303,7066029,2,66,5,NA,"",0,1,475000,1
50304,7066030,2,62,2,1,"",0,3,1881242,2
50305,7066031,2,61,3,NA,"",0,2,483333.333333333,2
50306,7066032,2,55,2,1,"",1,5,1441000,2
50307,7066033,1,42,2,1,"",1,3,1882000,2
50308,7066034,1,44,6,1,"",2,4,980000,2
50309,7066035,1,38,2,1,"",3,5,3182000,2
50310,7066036,2,41,4,NA,"",1,3,725000,2
50311,7066037,1,76,6,1,"",1,3,2170000,1
50312,7066038,2,63,2,1,"",1,3,1516666.66666667,1
50313,7066039,1,62,2,1,"200_04",1,3,14253333.3333333,2
50314,7066040,1,34,2,1,"",1,3,2348333.33333333,2
50315,7066041,2,71,5,NA,"",1,2,20200000,2
50316,7066042,1,28,5,NA,"",0,1,370000,1
50317,7066043,1,55,6,1,"",1,3,2534666.66666667,2
50318,7066044,1,75,2,1,"",0,2,1400000,1
50319,7066045,1,33,6,1,"",1,3,3252500,2
50320,7066046,1,22,2,1,"",1,3,2700000,2
50321,7066047,2,62,4,NA,"",0,1,650000,1
50322,7066048,1,45,6,1,"",2,4,3400000,2
50323,7066049,1,61,2,1,"",1,3,950000,1
50324,7066050,1,51,6,1,"",1,3,2100000,2
50325,7066051,1,26,5,NA,"",0,1,1568000,1
50326,7066052,2,65,3,NA,"",0,1,325000,1
50327,7066053,2,31,5,NA,"",0,1,4800000,1
50328,7066054,1,83,4,NA,"",0,1,350000,1
50329,7066055,1,34,2,1,"",0,3,6408333.33333333,2
50330,7066056,1,62,5,NA,"",0,1,5400000,1
50331,7066057,1,36,2,1,"",0,5,2578000,2
50332,7066058,2,57,6,2,"",3,4,2875000,3
50333,7066059,1,33,5,NA,"",0,3,5336666.66666667,3
50334,7066060,1,71,6,1,"",1,3,2840000,1
50335,7066061,2,50,2,1,"",1,4,1e+06,3
50336,7066062,1,79,2,1,"",0,2,215833.333333333,1
50337,7066063,2,76,4,NA,"",0,2,636666.666666667,2
50338,7066064,1,37,4,NA,"",0,1,8e+05,1
50339,7066065,2,52,4,NA,"",4,6,2825000,3
